"","A","R","N","D","C","E","Q","G","H","I","L","K","M","F","P","S","T","W","Y","V","U","O","Clan_ancestor","Clans_copies","Clans_clustering","Clans_transfer","Clans_GC","median_ClanLen","mean_ClanLen"
"PF07441",0.094163231,0.011841257,0.037620257,0.005311095,0.007298873,0.004689914,0.008611118,0.101198102,0.010754191,0.151428327,0.202761148,0.029327494,0.01417845,0.066714808,0.02961479,0.028683019,0.034654119,0.013207855,0.020972614,0.126969337,0,0,"modern",NA,0.885045753290185,0.050455,0.40584849419262,71,70.83993399
"PF07444",0.097059187,0.057704189,0.006981342,0.029469912,0.011862103,0.019214136,0.036204127,0.101260348,0.010750031,0.083034721,0.191647102,0.010008649,0.009637959,0.100889658,0.023106388,0.050599283,0.029161003,0.028048931,0.028481404,0.074879526,0,0,"modern",NA,0.822739023548441,0.192733,0.472275334608031,75,71.94666667
"PF07445",0.098954664,0.09480797,0.031614207,0.03812879,0.014334392,0.093086919,0.11608432,0.019682356,0.029754548,0.048304938,0.12646838,0.06195784,0.014657811,0.027074791,0.021068438,0.053722206,0.046098758,0.006872654,0.0229743,0.034351718,0,0,"modern",NA,0.704486667992699,0.086097,0.448559929568608,169,167.7810078
"PF07452",0.106464394,0.028385807,0.055847607,0.049473525,0.002865988,0.046962523,0.035475081,0.118210246,0.030155515,0.051702626,0.078060316,0.024039842,0.013815731,0.034579786,0.054187526,0.068261666,0.092867919,0.006389743,0.025086528,0.077167632,0,0,"postLUCA",1,0.821091391502856,0.237175,0.533428713610351,114,115.5001507
"PF07460",0.045922778,0.083453393,0.042933295,0.01332661,0.002089036,0.100057629,0.018909379,0.085218268,0.047687653,0.041276473,0.037530615,0.198530471,0.035189454,0.014227057,0.026221006,0.111547327,0.061158335,0.007743841,0.014659271,0.01231811,0,0,"postLUCA",1,0.761413134175582,0.1365408,0.462478184991274,21,24.37840211
"PF07463",0.024117159,0.076864131,0.057429915,0.035930948,0.00710956,0.079503608,0.029098108,0.08955065,0.015176994,0.07626812,0.073522212,0.097213649,0.009025309,0.034185487,0.031886588,0.076608698,0.038804572,0.025053747,0.060473829,0.062176717,0,0,"modern",1,0.662007951032605,0.1789045,0.415461191476124,50,48.58221303
"PF07465",0.149590164,0.033811475,0.00204918,0.028688525,0.00102459,0.032786885,0.033811475,0.035519126,0.00273224,0.088797814,0.211407104,0.030737705,0.007513661,0.032445355,0.031762295,0.044057377,0.06420765,0.010928962,0.047472678,0.110655738,0,0,"modern",NA,0.855037775542826,0.122027,0.455987910842463,29,28.70588235
"PF07466",0.112418692,0.05019685,0.038663985,0.057856898,0.003295104,0.090144642,0.056508901,0.062307429,0.013822321,0.037594146,0.140127525,0.025975693,0.009671345,0.024156967,0.041852105,0.065688121,0.05937607,0.012709688,0.028307942,0.069325573,0,0,"modern",NA,0.994678132997104,0.05738325,0.521266835480201,185,184.7272727
"PF07477",0.081565565,0.056508656,0.036564225,0.061672021,0.009956949,0.062001092,0.045981769,0.071513626,0.045116685,0.034162344,0.078559821,0.038101021,0.025681127,0.039678528,0.051582765,0.051443673,0.056362779,0.046226028,0.054557976,0.05276335,0,0,"postLUCA",1,0.894489615458695,0.161271,0.49745265450968,224,222.4671698
"PF07484",0.086430319,0.047995147,0.052561168,0.041713234,0.018820812,0.023536401,0.043749039,0.143482723,0.002966459,0.052685809,0.108072176,0.016095326,0.016003922,0.072100743,0.067534723,0.048601734,0.071315504,0.019053475,0.035880029,0.031401257,0,0,"postLUCA",1,0.976111342185425,0.572491,0.523142951469132,56,54.75250227
"PF07485",0.102098591,0.046649025,0.042935976,0.052748545,0.004643021,0.058034341,0.028507737,0.089578162,0.039551152,0.057959122,0.089687571,0.050491996,0.037896349,0.048338017,0.042252173,0.040823025,0.055661545,0.013368344,0.017443809,0.081331501,0,0,"modern",1,0.689524809426616,0.1389068,0.481163469044,118,114.6089342
"PF07486",0.103747571,0.065837031,0.052465574,0.041488847,0.016453425,0.042886657,0.046240126,0.082691345,0.02535571,0.049515115,0.04649678,0.043953573,0.015004709,0.051131398,0.055539058,0.053328865,0.052117713,0.024284551,0.044729898,0.086732053,0,0,"postLUCA",1,0.929992340678913,0.1306105,0.514629049111808,104,104.2576294
"CL0306",0.104199396884488,0.0695459771221122,0.0273166347920792,0.0564969279735974,0.00633027184488449,0.0840228736666667,0.0396167129108911,0.0624513564455446,0.0109613512442244,0.058320106669967,0.125770009646865,0.0811900573465347,0.0133270822178218,0.0365530390726073,0.0426400375775578,0.0571102602937294,0.0435356922772277,0.0118137242541254,0.0233019461848185,0.0454965421848185,0,0,"postLUCA",1,0.95611879402786,0.12712638,0.451103944184653,42,51.2254658
"CL0593",0.040731569,0.050630836,0.031665607,0.045319768,0.000244302,0.122372076,0.044714032,0.072671597,0.006405408,0.059817275,0.041912921,0.108329708,0.007620227,0.013804759,0.046444229,0.043659851,0.100401593,0.002218801,0.028181788,0.132853653,0,0,"modern",1,0.741681962776471,0.1594115,0.463186551209684,72,70.97648456
"PF07503",0.061259979,0.101043739,0.041357789,0.063621023,0.123939335,0.059039842,0.026304846,0.04185268,0.030934142,0.046581642,0.053833174,0.020273359,0.01742086,0.045035106,0.090736941,0.037099662,0.051314039,0.005911201,0.056596316,0.025844322,0,0,"postLUCA",1,0.935362996731333,0.195287,0.45346583738958,33,33.30029755
"PF07509",0.074724064,0.067927931,0.049075759,0.056523119,0.001202264,0.037370381,0.028286606,0.055671515,0.01249019,0.07218595,0.075258403,0.038472456,0.015495851,0.070349158,0.050645382,0.051313307,0.062701421,0.045635948,0.043765759,0.090904537,0,0,"modern",NA,1.35155687067432,0.2076185,0.458732882473672,172,154.74677
"PF07516",0.070818968,0.072293709,0.040292795,0.074656262,0.002628586,0.110639045,0.053996431,0.03864898,0.022470305,0.066273977,0.095437205,0.065480709,0.032215534,0.036399603,0.021356831,0.044745312,0.034745436,0.012499413,0.03575229,0.068648607,0,0,"modern",NA,0.772264052615639,0.02915425,0.422456440005416,212,207.5229128
"PF07520",0.078187835,0.069587669,0.039697601,0.06781996,0.009126455,0.064036877,0.045771585,0.064882034,0.020741942,0.050768226,0.112653514,0.035793782,0.022048375,0.044143188,0.0576626,0.062266073,0.05070631,0.016578075,0.029078965,0.058448936,0,0,"modern",1,0.927764869911029,0.09304285,0.489605474139538,990,845.5968586
"CL0398",0.081396814,0.061084699,0.033760336,0.048715229,0.011157275,0.076244607,0.034001135,0.067648898,0.065235689,0.059041262,0.089976867,0.062993946,0.026979939,0.036667817,0.04450609,0.058477657,0.03281354,0.007798761,0.026660862,0.074838579,0,0,"LUCA",1,0.978266913927001,0.07068535,0.47373832092461,56,54.38824245
"PF07537",0.059549736,0.034513007,0.06562527,0.059247256,0.000207415,0.082784548,0.056179241,0.070413102,0.010124449,0.06321407,0.072733558,0.071666235,0.018313024,0.042874427,0.035178463,0.077542995,0.058780572,0.006192205,0.052234033,0.062626394,0,0,"modern",NA,0.836708602922507,0.05631305,0.413682252719076,313,307.3306773
"PF07538",0.072685694,0.044028252,0.051178139,0.034852081,0.004168355,0.066722631,0.070427835,0.145472703,0.025748278,0.067605511,0.076014589,0.054304406,0.01453135,0.009538007,0.011462977,0.056649106,0.059312221,0.044708505,0.01541423,0.075175129,0,0,"postLUCA",1,1.07413511412086,0.145324,0.565992865636147,34,33.88719961
"PF07541",0.090537274,0.035194216,0.031784836,0.064089136,0.005748028,0.111665677,0.017899245,0.065520312,0.008254177,0.091302688,0.07905818,0.086890425,0.009782885,0.025682724,0.038342804,0.053358494,0.042810194,0.005794674,0.05113858,0.08514545,0,0,"postLUCA",1,0.658711453047097,0.03597195,0.456397576956361,109,107.3641329
"PF07542",0.165201153,0.075801802,0.014340881,0.077134362,0.009101293,0.073372373,0.037909966,0.057445111,0.010234422,0.035226716,0.092816868,0.033848832,0.017613358,0.02498323,0.065957177,0.029588266,0.052858205,0.029035299,0.022417825,0.07511286,0,0,"modern",NA,0.799929864232479,0.10346035,0.577577821011673,118,117.9828877
"PF07548",0.071750372,0.016489549,0.065901294,0.054060884,0.002963868,0.046926514,0.041504192,0.080031128,0.017341389,0.056077519,0.106712634,0.04514083,0.011562599,0.023490034,0.055613944,0.105762054,0.102756347,0.01722424,0.024296688,0.054393922,0,0,"modern",NA,0.958813848717592,0.128165,0.477198697068404,170,169.7051974
"PF07549",0.039350735,0.036003473,0.029182778,0.061042376,0.000249869,0.040911801,0.039147871,0.158033799,0.013285141,0.058103317,0.143073791,0.040300734,0.024917679,0.072704602,0.024571325,0.047121429,0.064392112,0.004010282,0.018839171,0.084757713,0,0,"postLUCA",1,0.601900178217401,0.07378145,0.473586836718627,23,22.78919772
"PF07550",0.100403299,0.021549389,0.060193824,0.06169867,0.000842714,0.051706495,0.031722145,0.079215073,0.008607717,0.080358755,0.057906459,0.067898634,0.005598026,0.026244507,0.019021248,0.075964606,0.097213026,0.013904773,0.05116475,0.088785891,0,0,"modern",1,0.801769571680498,0.1707614,0.443471918307805,59,59.33571429
"PF07552",0.087196558,0.020946659,0.04615572,0.069984574,0.007428757,0.053056751,0.105545181,0.011691159,0.005683202,0.12450272,0.108427377,0.044531948,0.005683202,0.012624827,0.000405943,0.072339044,0.096208492,0.002557441,0.007591134,0.117439312,0,0,"modern",NA,1.2119509640239,0.237018,0.431626848691695,57,56.11389522
"PF07553",0.132556528,0.023229239,0.045859014,0.069238118,0.000768064,0.093853618,0.077330886,0.0491748,0.014237275,0.033326464,0.074445964,0.055487908,0.025177498,0.040988367,0.011239954,0.096139076,0.04347989,0.011127555,0.07287237,0.029467413,0,0,"modern",NA,0.808035343846774,0.4404825,0.447845348368909,45,44.97135636
"PF07556",0.100734551,0.021764751,0.015627432,0.022150186,0.004247203,0.025905712,0.018560201,0.111289553,0.006384393,0.111652752,0.146887979,0.02199453,0.032215982,0.071920778,0.042852519,0.056167338,0.052046144,0.00817568,0.02563393,0.103788386,0,0,"postLUCA",1,1.06658602935442,0.1489135,0.458874819042548,211,211.9240838
"PF07559",0.091548985,0.015217083,0.068311773,0.076685355,0.000485998,0.028629695,0.042081838,0.099957446,0.008892134,0.037335801,0.062756515,0.024985874,0.014496225,0.044002576,0.047199931,0.095655551,0.128835954,0.011036106,0.037152099,0.064733062,0,0,"postLUCA",1,0.839799496746209,0.1305535,0.498447990234545,118,125.4521587
"PF07560",0.056357764,0.062722652,0.069491284,0.048734147,0.015935971,0.06799506,0.049969126,0.021920866,0.023203344,0.077328647,0.105471904,0.046905429,0.020638389,0.02802451,0.053222819,0.097064551,0.058613974,0.018809671,0.0371681,0.040421793,0,0,"modern",NA,1.06922176086279,0.0525175,0.392598244944678,124,127.2084592
"PF07561",0.094061763,0.023230321,0.075592661,0.061685472,0.108899051,0.071263273,0.031866952,0.058308328,0.041179011,0.043238515,0.02305316,0.047656484,0.011449072,0.032774905,0.010751498,0.080553187,0.080121356,0.008138363,0.028002613,0.068174017,0,0,"modern",1,1.18878290898169,0.1219715,0.463292308707559,39,39.85569285
"PF07566",0.082531699,0.037346746,0.030158231,0.092214188,0.009850152,0.080352091,0.04596039,0.059100912,0.056187782,0.068301373,0.074483915,0.062705648,0.013412973,0.055307555,0.026364875,0.036047365,0.030221104,0.028984596,0.027119355,0.083349052,0,0,"modern",1,0.850598942620566,0.177515,0.463264282130313,51,50.1745531
"PF07577",0.063559783,0.035625,0.04875,0.07,0.0000272,0.065543478,0.046277174,0.129320652,0.02125,0.052554348,0.081494565,0.047282609,0.004972826,0.014891304,0.056494565,0.085896739,0.076467391,0.00451087,0.01326087,0.081820652,0,0,"modern",NA,0.879785337285837,0.02314845,0.493992932862191,58,55.84370258
"PF07579",0.059952395,0.043766736,0.055043142,0.048884261,0.009907766,0.071913121,0.057185361,0.0468313,0.038232669,0.077833978,0.12936626,0.040255876,0.021719726,0.038500446,0.02273133,0.073609045,0.056352276,0.007438262,0.061707825,0.038768224,0,0,"modern",NA,0.936321651328748,0.01587205,0.370291454227228,132,124.9442379
"PF07581",0.060881552,0.018565318,0.087236207,0.028630192,0.029188137,0.022536567,0.012821775,0.211909372,0.01083068,0.057654228,0.048945923,0.010032054,0.004704235,0.012023149,0.002242717,0.111468487,0.090638573,0.005316879,0.066570394,0.10780356,0,0,"postLUCA",1,0.959870818542553,0.5751105,0.524520819563781,25,25.36320755
"PF07583",0.096450471,0.077767333,0.035534144,0.089341626,0.011944968,0.058878353,0.039751533,0.053993963,0.026754234,0.042534623,0.09634708,0.034557776,0.016750437,0.050925976,0.052556167,0.046658168,0.053851581,0.02233786,0.040391913,0.052671793,0,0,"postLUCA",1,0.95340658633262,0.1654217,0.458184184835665,206,192.7824701
"PF07584",0.11339914,0.088484637,0.01932592,0.010504186,0.005492849,0.022052913,0.030579863,0.029787452,0.017462427,0.069410848,0.219561368,0.040079317,0.026774205,0.062695259,0.061881047,0.043789241,0.034331493,0.026768517,0.01573353,0.061885787,0,0,"postLUCA",1,1.44271132248253,0.0924433,0.462943754375956,76,74.58779867
"PF07586",0.077156434,0.068732919,0.038647988,0.065920419,0.007560948,0.058883006,0.044426187,0.078317402,0.033785976,0.043890329,0.096968161,0.049506339,0.024713038,0.040932292,0.051209159,0.074200394,0.054963489,0.011445828,0.025591924,0.053147769,0,0,"modern",1,0.917711555639333,0.1232168,0.498555327642868,296,282.4201373
"PF07587",0.094035034,0.093958933,0.042607262,0.057375087,0.005693392,0.057023384,0.04267734,0.055057151,0.021056004,0.035207472,0.110111564,0.034009249,0.022836093,0.039600481,0.060310585,0.068663325,0.056946955,0.020732003,0.024430803,0.057667881,0,0,"postLUCA",1,0.872631756148147,0.1960535,0.485030804080278,251,231.9429072
"PF07589",0.144024499,0.115368901,0.000987071,0.000904974,0.005343928,0.04405161,0.00341179,0.115659104,0.001307821,0.033350389,0.194508298,0.01181621,0.027825084,0.023748883,0.091795667,0.051610243,0.045951292,0.009700786,0.006621202,0.07201225,0,0,"postLUCA",1,1.205867679868,0.463102,0.624628383664528,24,23.50370204
"CL0363",0.0650628565666667,0.0623141463478261,0.0424922673724638,0.0591441335173913,0.00867673488405797,0.0728840594391304,0.0277338430376812,0.0723384640333333,0.0290524073434783,0.0647152043115942,0.0925600895072464,0.064440701184058,0.0135536329086957,0.0385867899710145,0.0400567711130435,0.0578059068043478,0.0629342501681159,0.012395150815942,0.0326074871217391,0.0806451017536232,0,0,"LUCA",3,0.738009993140415,0.2693815,0.486442351898036,319,293.5426126
"PF07593",0.071781929,0.061094134,0.034419263,0.045198604,0.004710602,0.049158291,0.056761307,0.116292194,0.023225065,0.061938914,0.077777662,0.03978344,0.011036599,0.030186095,0.037288501,0.074609449,0.068349505,0.020570209,0.025178835,0.090639402,0,0,"postLUCA",1,0.769358641867501,0.305069,0.518875502008032,67,65.50534942
"PF07595",0.040606061,0.261060606,0.033787879,0.021515152,0.002121212,0.098484848,0.051060606,0.021060606,0.013787879,0.010151515,0.180454545,0.049545455,0.026212121,0.015151515,0.026060606,0.076818182,0.04530303,0.003030303,0.001363636,0.022424242,0,0,"modern",NA,1.04689670282776,0.3780435,0.543956043956044,22,21.22508039
"PF07596",0.093379552,0.052706438,0.067265347,0.055425673,0.019909553,0.034316765,0.04201386,0.09994581,0.024740942,0.039664215,0.06475936,0.027505178,0.022114177,0.038826612,0.058297621,0.082068715,0.066822013,0.019758436,0.038564589,0.051915143,0,0,"modern",NA,0.98857579679041,0.198709,0.52125,248,190.2617654
"PF07603",0.078623024,0.05073198,0.055754922,0.06985393,0.015783283,0.045964397,0.033525214,0.082513155,0.017603386,0.037176287,0.07272263,0.039200133,0.016592821,0.038890443,0.040648065,0.079383664,0.077300054,0.040756728,0.049164518,0.057811367,0,0,"modern",NA,0.894493302413232,0.2349435,0.496425126255462,119,121.3692713
"PF07613",0.080400924,0.016322867,0.049982547,0.015890693,0.006166786,0.013463872,0.012050996,0.126261199,0.019481059,0.106231612,0.137730423,0.03051811,0.030169046,0.076328518,0.037781952,0.06434401,0.056963814,0.007828992,0.037582487,0.074500091,0,0,"modern",NA,0.825999553444932,0.19715,0.404759660697455,168,167.5793872
"PF07624",0.090494966,0.081780852,0.025128904,0.071523978,0.00670911,0.070491583,0.039964479,0.062471565,0.017460308,0.054588617,0.120463586,0.053124599,0.018759551,0.057274594,0.022321897,0.062416154,0.050212603,0.002251438,0.029630321,0.062930894,0,0,"modern",1,0.836600118054967,0.200744,0.471966006840087,74,72.23518265
"PF07626",0.095972805,0.081398506,0.052412417,0.084813132,0.000697838,0.071085798,0.030687667,0.060071428,0.018818684,0.039402039,0.128021734,0.024984514,0.018331154,0.042971528,0.040403867,0.05763951,0.052636107,0.002414711,0.039327475,0.057909086,0,0,"postLUCA",1,0.788316198700076,0.190212,0.479235262878386,64,62.17145913
"PF07627",0.080077959,0.081196192,0.035323065,0.056629853,0.021321111,0.057984418,0.026083576,0.087775658,0.033527549,0.048202694,0.09383028,0.035500059,0.018541386,0.028945147,0.097700614,0.051861249,0.061557034,0.016864549,0.010326006,0.0567516,0,0,"modern",1,0.930515967916549,0.199414,0.556269074262462,97,96.12425047
"PF07631",0.087318268,0.081929052,0.036050364,0.084745388,0.00221244,0.071465214,0.039951182,0.03584643,0.019768891,0.032745536,0.1413701,0.038032786,0.02577465,0.059995937,0.040645979,0.06494725,0.042371508,0.018427516,0.03370592,0.042695588,0,0,"modern",1,0.688548889603824,0.15961785,0.465310038376086,128,124.1152074
"PF07634",0.098647353,0.016983799,0.1035936,0.04380962,0,0.020365417,0.0163529,0.218770504,0.032226316,0.074244183,0.045904204,0.058295059,0.027481956,0.013072225,0.00012618,0.030131732,0.086105083,0.008125978,0.01516681,0.090597083,0,0,"modern",NA,0.349807140339927,0.0000001,0.51207729468599,16,15.8567427
"PF07637",0.121702142,0.110299095,0.014091893,0.039221217,0.006767034,0.082403624,0.034595649,0.036139594,0.012698373,0.040345225,0.119550229,0.040234496,0.019638813,0.069690626,0.046111515,0.060598273,0.041063922,0.005991927,0.03363669,0.065219662,0,0,"modern",1,0.949712626590371,0.2203705,0.498916391011749,60,59.51938852
"PF07639",0.007020134,0.079069331,0.01937045,0.008112629,0.065989263,0.095072677,0.057185289,0.000623064,0.010438449,0.012789874,0.002812321,0.083140582,0.025289554,0.002573338,0.066996407,0.017518329,0.163635277,0.012960576,0.094065533,0.175336924,0,0,"modern",NA,0.66480610302334,0.0973282295,0.451432129514321,39,39.04965839
"PF07655",0.053737518,0.040594768,0.093850126,0.045338601,0.000186643,0.039863751,0.049926898,0.123059695,0.003841727,0.04502753,0.054904035,0.025787787,0.017031138,0.022801506,0.020997294,0.172768843,0.101689116,0.010016487,0.018275422,0.060301117,0,0,"modern",NA,1.12087456488548,0.1004585,0.476615570651207,92,91.71754636
